"2900450624","2900450639","DCH","VG","Virgin Islands (British)","Virgin Islands, British","Road Town"
"2900460752","2900460753","DCH","US","United States of America","Ohio","Athens"
"2900474044","2900474047","DCH","US","United States of America","Massachusetts","Cambridge"
"2900482196","2900482197","DCH","US","United States of America","Iowa","Sioux City"
"2900490712","2900490713","DCH","US","United States of America","Michigan","Ann Arbor"
"2900497028","2900497029","DCH","US","United States of America","Michigan","Saginaw"
"2900509412","2900509413","DCH","US","United States of America","Indiana","Muncie"
"2900522040","2900522041","DCH","ES","Spain","Andalucia","Sevilla"
"2900531980","2900531981","DCH","US","United States of America","Virginia","Charlottesville"
"2900538022","2900538023","DCH","US","United States of America","Minnesota","Bemidji"
"2900542602","2900542603","DCH","US","United States of America","Pennsylvania","Lake Harmony"
"2900546452","2900546453","DCH","US","United States of America","Wisconsin","Janesville"
"2901480113","2901480113","DCH","US","United States of America","New Jersey","Piscataway"
"2901536637","2901536637","PUB","US","United States of America","District of Columbia","Washington"
"2901749464","2901749464","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","Grantham"
"2901766454","2901766454","VPN","US","United States of America","New York","Williamsville"
"2901779288","2901779289","DCH","US","United States of America","California","Upland"
"2901795216","2901795223","DCH","US","United States of America","New York","Buffalo"
"2901912058","2901912060","PUB","US","United States of America","California","Los Angeles"
"2902241536","2902241791","VPN","IL","Israel","HaMerkaz","Netanya"
"2902292133","2902292143","DCH","US","United States of America","California","Mountain View"
"2903031142","2903031143","DCH","US","United States of America","California","San Francisco"
"2905351285","2905351285","VPN","US","United States of America","New York","Buffalo"
"2905397640","2905397640","PUB","DE","Germany","Hessen","Frankfurt am Main"
"2905817672","2905817679","DCH","US","United States of America","California","Los Angeles"
"2907886592","2907886600","DCH","US","United States of America","Oregon","Boardman"
"2915182859","2915182861","DCH","ES","Spain","Madrid, Comunidad de","Madrid"
"2915531538","2915531538","VPN","US","United States of America","New Jersey","Piscataway"
"2915901752","2915901759","DCH","US","United States of America","Wyoming","Evanston"
"2915904925","2915904925","DCH","US","United States of America","District of Columbia","Washington"
"2915907335","2915907340","DCH","US","United States of America","California","San Jose"
"2915917067","2915917068","DCH","US","United States of America","California","Los Angeles"
"2916147013","2916147013","DCH","US","United States of America","Missouri","Kansas City"
"2916294288","2916294290","PUB","US","United States of America","Nevada","Las Vegas"
"2916307511","2916307511","VPN","US","United States of America","Nevada","Las Vegas"
"2916415791","2916415791","PUB","FR","France","Grand-Est","Lauterbourg"
"2916478308","2916478317","DCH","AU","Australia","Queensland","Cairns"
"2917219568","2917219575","DCH","US","United States of America","Pennsylvania","Pittsburgh"
"2917694920","2917694920","PUB","US","United States of America","Nevada","Las Vegas"
"2917840195","2917840195","DCH","US","United States of America","Washington","Seattle"
"2918136832","2918137087","DCH","CA","Canada","Quebec","Kirkland"
"2918177052","2918177053","VPN","AD","Andorra","Andorra la Vella","Andorra la Vella"
"2918285674","2918285676","DCH","US","United States of America","District of Columbia","Washington"
"2918535520","2918535967","DCH","US","United States of America","California","Santa Clara"
"2918787945","2918787945","PUB","FR","France","Grand-Est","Lauterbourg"
"2919021696","2919021727","DCH","US","United States of America","Georgia","Alpharetta"
"2919163682","2919163688","VPN","US","United States of America","New York","Buffalo"
"2921510912","2921511423","DCH","US","United States of America","Illinois","Chicago"
"2927635152","2927635159","DCH","US","United States of America","New Jersey","Edison"
"2928265624","2928265631","DCH","CA","Canada","Ontario","Toronto"
"2928290667","2928290667","PUB","US","United States of America","New Jersey","North Bergen"
"2928369920","2928370175","DCH","US","United States of America","California","Los Angeles"
"2928591944","2928592111","DCH","CA","Canada","Quebec","Montreal"
"2937919008","2937919008","PUB","HK","Hong Kong","Hong Kong","Hong Kong"
"2943333945","2943333945","PUB","IN","India","Delhi","Delhi"
"2947704471","2947704505","DCH","CN","China","Guangdong","Guangzhou"
"2953392582","2953392582","PUB","DE","Germany","Sachsen","Falkenstein"
"2953433152","2953433154","DCH","DE","Germany","Sachsen","Falkenstein"
"2953593959","2953593967","VPN","RU","Russian Federation","Moskovskaya oblast'","Dolgoprudnyy"
"2954831788","2954831791","DCH","CZ","Czechia","Jihomoravsky kraj","Ceska"
"2954872143","2954872169","DCH","IE","Ireland","Dublin","Dublin"
"2955147667","2955147667","VPN","GB","United Kingdom of Great Britain and Northern Ireland","England","Solihull"
"2956542213","2956542214","DCH","RU","Russian Federation","Moskva","Moscow"
"2956886528","2956886559","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Hartlepool"
"2956917680","2956917680","PUB","RU","Russian Federation","Severnaya Osetiya, Respublika","Vladikavkaz"
"2956920805","2956920805","PUB","HU","Hungary","Budapest","Budapest"
"2956923821","2956923822","PUB","HU","Hungary","Budapest","Budapest"
"2956926745","2956926746","DCH","HU","Hungary","Budapest","Budapest"
"2957063296","2957063296","PUB","RU","Russian Federation","Tomskaya oblast'","Tomsk"
"2957183101","2957183101","PUB","UA","Ukraine","Cherkaska oblast","Cherkasy"
"2957185746","2957185746","PUB","UA","Ukraine","Cherkaska oblast","Cherkasy"
"2958559032","2958559043","DCH","TR","Turkiye","Istanbul","Istanbul"
"2959116829","2959116829","PUB","DE","Germany","Hessen","Frankfurt am Main"
"2959163187","2959163187","DCH","UA","Ukraine","Odeska oblast","Odessa"
"2959298321","2959298321","PUB","RU","Russian Federation","Krasnodarskiy kray","Leningradskaya"
"2959381292","2959381304","VPN","PL","Poland","Mazowieckie","Warsaw"
"2959456788","2959456788","PUB","UA","Ukraine","Avtonomna Respublika Krym","Simferopol"
"2959459974","2959459974","PUB","UA","Ukraine","Dnipropetrovska oblast","Dnipro"
"2959461899","2959461900","PUB","UA","Ukraine","Dnipropetrovska oblast","Dnipro"
"2959463671","2959463672","PUB","UA","Ukraine","Dnipropetrovska oblast","Dnipro"
"2959475530","2959475533","DCH","RU","Russian Federation","Rostovskaya oblast'","Anastasiyevka"
"2959477828","2959477828","PUB","RU","Russian Federation","Rostovskaya oblast'","Taganrog"
"2959480267","2959480267","PUB","RU","Russian Federation","Rostovskaya oblast'","Taganrog"
"2959482599","2959482599","PUB","RU","Russian Federation","Rostovskaya oblast'","Taganrog"
"2959637753","2959637753","PUB","RU","Russian Federation","Novosibirskaya oblast'","Novosibirsk"
"2959729408","2959729663","VPN","US","United States of America","California","Los Angeles"
"2959742891","2959742891","PUB","RU","Russian Federation","Krasnodarskiy kray","Tuapse"
"2959775745","2959775745","PUB","RU","Russian Federation","Moskva","Moscow"
"2959777444","2959777446","PUB","RU","Russian Federation","Moskva","Moscow"
"2959876584","2959876584","PUB","RS","Serbia","Beograd","Palanka"
"2960089857","2960089857","PUB","RU","Russian Federation","Moskovskaya oblast'","Podol'sk"
"2960218923","2960218925","DCH","RU","Russian Federation","Krasnoyarskiy kray","Krasnoyarsk"
"2960531519","2960531519","DCH","RU","Russian Federation","Krasnoyarskiy kray","Krasnoyarsk"
"2960579810","2960579810","PUB","RU","Russian Federation","Ryazanskaya oblast'","Ryazan'"
"2960667932","2960667954","DCH","UA","Ukraine","Chernivetska oblast","Chernivtsi"
"2960798384","2960798384","PUB","RU","Russian Federation","Dagestan, Respublika","Derbent"
"2960908500","2960908500","PUB","KG","Kyrgyzstan","Bishkek Shaary","Bishkek"
"2960912991","2960912991","DCH","KG","Kyrgyzstan","Bishkek Shaary","Bishkek"
"2960923275","2960923275","DCH","RU","Russian Federation","Rostovskaya oblast'","Donetsk"
"2960948680","2960948680","PUB","RU","Russian Federation","Krasnodarskiy kray","Tuapse"
"2961044275","2961044279","PUB","MD","Moldova (the Republic of)","Chisinau","Chisinau"
"2965393418","2965393418","PUB","RU","Russian Federation","Moskva","Moscow"
"2967354112","2967354367","VPN","RU","Russian Federation","Moskva","Moscow"
"2968234472","2968234473","DCH","TR","Turkiye","Istanbul","Istanbul"
"2968293680","2968293699","DCH","TR","Turkiye","Istanbul","Istanbul"
"2970308608","2970309631","DCH","BR","Brazil","Sao Paulo","Sao Paulo"
"2972582961","2972582962","PUB","BR","Brazil","Sao Paulo","Sao Paulo"
"2972694306","2972694336","DCH","BR","Brazil","Sergipe","Aracaju"
"2973207107","2973207107","PUB","BR","Brazil","Sao Paulo","Campinas"
"2974263897","2974263909","DCH","BR","Brazil","Sao Paulo","Sao Paulo"
"2975567733","2975567734","PUB","BR","Brazil","Ceara","Guaiuba"
"2978062648","2978062751","DCH","BR","Brazil","Sao Paulo","Cafelandia"
"2981221888","2981222143","DCH","AZ","Azerbaijan","Baki","Baku"
"2987355472","2987355479","DCH","DE","Germany","Nordrhein-Westfalen","Ahaus"
"2987587844","2987587864","DCH","FR","France","Grand-Est","Lauterbourg"
"2987666817","2987666846","DCH","RU","Russian Federation","Moskva","Moscow"
"2987794527","2987794527","PUB","IQ","Iraq","Baghdad","Baghdad"
"2987874887","2987874887","PUB","SK","Slovakia","Bratislavsky kraj","Bratislava"
"2988451222","2988451222","DCH","FR","France","Hauts-de-France","Roubaix"
"2988487386","2988487386","PUB","FR","France","Hauts-de-France","Roubaix"
"2988524416","2988524447","DCH","CZ","Czechia","Jihomoravsky kraj","Ceska"
"2988556892","2988556895","DCH","IT","Italy","Lombardia","Milan"
"2988575518","2988575519","PUB","RU","Russian Federation","Krasnodarskiy kray","Krasnodar"
"2988579818","2988579818","PUB","RU","Russian Federation","Krasnodarskiy kray","Krasnodar"
"2988584101","2988584102","PUB","RU","Russian Federation","Krasnodarskiy kray","Krasnodar"
"2988588574","2988588574","PUB","RU","Russian Federation","Krasnodarskiy kray","Krasnodar"
"2988600192","2988600192","PUB","RU","Russian Federation","Krasnodarskiy kray","Krasnodar"
"2988603904","2988603904","PUB","RU","Russian Federation","Krasnodarskiy kray","Krasnodar"
"2989884198","2989884208","DCH","UA","Ukraine","Kyiv","Kyiv"
"2989919285","2989919285","PUB","UA","Ukraine","Kyiv","Kyiv"
"2989929416","2989929426","DCH","UA","Ukraine","Kyiv","Kyiv"
"2989940052","2989940052","PUB","UA","Ukraine","Kyiv","Kyiv"
"2990408519","2990408532","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"2990426063","2990426063","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"2990458486","2990458567","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"2990502421","2990502421","PUB","DE","Germany","Sachsen","Falkenstein"
"2991182452","2991182452","VPN","SE","Sweden","Stockholms lan","Stockholm"
"2991396055","2991396055","PUB","BA","Bosnia and Herzegovina","Federacija Bosne i Hercegovine","Sarajevo"
"2991554932","2991554941","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"2992373095","2992373095","PUB","KZ","Kazakhstan","Astana","Astana"
"2992579727","2992579727","DCH","UA","Ukraine","Kyiv","Kyiv"
"2993190648","2993190825","DCH","DE","Germany","Bayern","Nuremberg"
"2994516776","2994516786","DCH","BY","Belarus","Minskaya voblasts'","Minsk"
"2994743575","2994743608","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"2994756804","2994756804","PUB","SG","Singapore","Singapore","Singapore"
"2994765222","2994765222","PUB","SG","Singapore","Singapore","Singapore"
"2994785801","2994785801","PUB","DE","Germany","Hessen","Frankfurt am Main"
"2994868338","2994868350","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"2996489770","2996490223","DCH","RU","Russian Federation","Moskva","Moscow"
"2996774243","2996774399","DCH","UA","Ukraine","Kyiv","Kyiv"
"2996999618","2996999618","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"2997442996","2997443001","DCH","RU","Russian Federation","Krasnoyarskiy kray","Krasnoyarsk"
"2997551166","2997551166","VPN","US","United States of America","Iowa","Madrid"
"2997674930","2997674930","PUB","BY","Belarus","Minskaya voblasts'","Minsk"
"2997708690","2997708690","PUB","RU","Russian Federation","Moskovskaya oblast'","Shchelkovo"
"2997847676","2997847676","VPN","MD","Moldova (the Republic of)","Chisinau","Chisinau"
"2999997992","2999997992","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3000155687","3000155687","PUB","BA","Bosnia and Herzegovina","Federacija Bosne i Hercegovine","Lukavica"
"3000353969","3000354029","DCH","RU","Russian Federation","Moskovskaya oblast'","Nakhabino"
"3000476840","3000476840","PUB","UA","Ukraine","Dnipropetrovska oblast","Dnipro"
"3000478119","3000478121","PUB","UA","Ukraine","Dnipropetrovska oblast","Dnipro"
"3000506187","3000506187","PUB","UA","Ukraine","Cherkaska oblast","Cherkasy"
"3000605355","3000605369","DCH","RU","Russian Federation","Adygeya, Respublika","Maykop"
"3000608619","3000608620","DCH","RU","Russian Federation","Moskva","Moscow"
"3001728634","3001728693","DCH","RU","Russian Federation","Lipetskaya oblast'","Lipetsk"
"3001734687","3001734692","DCH","RU","Russian Federation","Lipetskaya oblast'","Lipetsk"
"3001740672","3001740676","DCH","RU","Russian Federation","Lipetskaya oblast'","Lipetsk"
"3001820200","3001820200","PUB","JP","Japan","Tokyo","Tokyo"
"3001886696","3001886696","DCH","DK","Denmark","Hovedstaden","Copenhagen"
"3002598880","3002598881","PUB","RU","Russian Federation","Rostovskaya oblast'","Taganrog"
"3002657786","3002657786","DCH","RU","Russian Federation","Moskva","Moscow"
"3002817096","3002817103","DCH","DE","Germany","Baden-Wurttemberg","Deizisau"
"3002935909","3002935909","DCH","RU","Russian Federation","Sankt-Peterburg","Saint Petersburg"
"3002940790","3002940790","PUB","SC","Seychelles","English River","Victoria"
"3003101451","3003101457","DCH","UA","Ukraine","Kyiv","Kyiv"
"3005975798","3005975798","PUB","CH","Switzerland","Zurich","Zurich"
"3006482315","3006482319","DCH","DO","Dominican Republic","Distrito Nacional (Santo Domingo)","Santo Domingo"
"3007159040","3007159073","VPN","SG","Singapore","Singapore","Singapore"
"3007180456","3007180456","PUB","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels"
"3007260493","3007260494","PUB","VE","Venezuela (Bolivarian Republic of)","Tachira","San Antonio del Tachira"
"3010080706","3010080706","DCH","BR","Brazil","Sao Paulo","Sao Paulo"
"3019710464","3019717548","DCH","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels"
"3022754232","3022754239","DCH","JP","Japan","Hiroshima","Etajima"
"3026508052","3026508052","PUB","CN","China","Jiangsu","Nanjing"
"3029672704","3029672730","DCH","US","United States of America","California","San Jose"
"3030725883","3030725883","PUB","CN","China","Shanghai","Shanghai"
"3033789286","3033789286","PUB","BD","Bangladesh","Dhaka","Dhaka"
"3034044533","3034044534","DCH","SG","Singapore","Singapore","Singapore"
"3037769840","3037769840","PUB","AR","Argentina","Cordoba","Cordoba"
"3039887212","3039887212","DCH","CO","Colombia","Distrito Capital de Bogota","Bogota"
"3041822318","3041822318","PUB","PA","Panama","Panama","Panama"
"3041840963","3041840965","PUB","EC","Ecuador","Guayas","Guayaquil"
"3044477840","3044478097","DCH","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires"
"3044528586","3044528586","PUB","CR","Costa Rica","San Jose","San Jose"
"3048302425","3048302436","DCH","US","United States of America","New York","New York City"
"3050383059","3050383059","DCH","AR","Argentina","Santa Fe","Ceres"
"3050709134","3050709134","DCH","DK","Denmark","Hovedstaden","Copenhagen"
"3050725271","3050725273","DCH","BR","Brazil","Sao Paulo","Sao Paulo"
"3050757133","3050757134","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","Saint Albans"
"3050765040","3050765040","PUB","IN","India","Maharashtra","Pune"
"3050777925","3050777926","PUB","BR","Brazil","Sao Paulo","Sao Paulo"
"3050801198","3050801198","PUB","US","United States of America","Texas","Houston"
"3050821545","3050821550","DCH","BR","Brazil","Santa Catarina","Chapeco"
"3051955201","3051955201","DCH","CA","Canada","Quebec","Montreal"
"3055976219","3055976219","VPN","CN","China","Shandong","Weihai"
"3058228824","3058228827","DCH","IN","India","Maharashtra","Pune"
"3059535813","3059536227","DCH","CN","China","Beijing","Beijing"
"3061809016","3061809151","DCH","CN","China","Henan","Zhengzhou"
"3063615897","3063615898","PUB","TW","Taiwan (Province of China)","Taichung","Taichung"
"3063629220","3063629220","PUB","TW","Taiwan (Province of China)","Taichung","Taichung"
"3063645742","3063645742","PUB","TW","Taiwan (Province of China)","Taichung","Taichung"
"3063659095","3063659095","PUB","TW","Taiwan (Province of China)","Taichung","Taichung"
"3063668905","3063668905","PUB","TW","Taiwan (Province of China)","Taichung","Taichung"
"3066869026","3066869026","VPN","CN","China","Liaoning","Panjin"
"3070527241","3070527305","DCH","CN","China","Guangdong","Huizhou"
"3075920098","3075920098","PUB","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul"
"3079012760","3079012767","DCH","CN","China","Zhejiang","Hangzhou"
"3080877679","3080877722","DCH","CN","China","Anhui","Fuyang"
"3081106449","3081106449","PUB","CN","China","Anhui","Lu'an"
"3081843424","3081843711","DCH","AU","Australia","Victoria","Melbourne"
"3088464411","3088464411","VPN","TH","Thailand","Krung Thep Maha Nakhon","Bangkok"
"3089117123","3089117123","PUB","US","United States of America","Oregon","Portland"
"3089167042","3089167109","DCH","US","United States of America","Oregon","Portland"
"3091731935","3091731935","PUB","US","United States of America","California","San Francisco"
"3091812874","3091812927","DCH","US","United States of America","Virginia","Ashburn"
"3092569472","3092569599","DCH","IN","India","West Bengal","Kolkata"
"3093872161","3093872162","DCH","ES","Spain","Madrid, Comunidad de","Madrid"
"3093874194","3093874194","DCH","US","United States of America","Virginia","Norfolk"
"3093877465","3093877466","DCH","SG","Singapore","Singapore","Singapore"
"3093894971","3093894971","DCH","US","United States of America","Illinois","Viola"
"3093905733","3093905734","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3093935168","3093935209","DCH","US","United States of America","New York","New York City"
"3093958424","3093958447","DCH","US","United States of America","Illinois","Chicago"
"3097793216","3097793417","DCH","US","United States of America","Arizona","Tempe"
"3098119681","3098120199","DCH","US","United States of America","California","San Francisco"
"3098417347","3098417348","PUB","US","United States of America","California","Los Angeles"
"3098422218","3098422218","PUB","US","United States of America","California","Los Angeles"
"3098437131","3098437131","PUB","US","United States of America","California","Glendale"
"3103896064","3103896319","DCH","IM","Isle of Man","Isle of Man","Douglas"
"3104019399","3104019399","DCH","IL","Israel","HaMerkaz","Petah Tikva"
"3104165588","3104165607","DCH","KZ","Kazakhstan","Almaty","Almaty"
"3104268288","3104268328","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3104416132","3104416134","VPN","RU","Russian Federation","Rostovskaya oblast'","Krym"
"3104530433","3104530433","DCH","SE","Sweden","Stockholms lan","Stockholm"
"3104646751","3104646751","VPN","FR","France","Grand-Est","Marly"
"3104706844","3104706844","PUB","RU","Russian Federation","Krasnodarskiy kray","Taman'"
"3104818312","3104818312","PUB","TR","Turkiye","Istanbul","Istanbul"
"3104843605","3104843605","PUB","PL","Poland","Mazowieckie","Warsaw"
"3104982313","3104982313","PUB","PL","Poland","Malopolskie","Tarnow"
"3105093497","3105093513","DCH","UA","Ukraine","Lvivska oblast","L'viv"
"3105192217","3105192218","PUB","PS","Palestine, State of","Ramallah","Ramallah"
"3105271391","3105271404","DCH","LV","Latvia","Riga","Riga"
"3105396810","3105396810","VPN","FR","France","Auvergne-Rhone-Alpes","Valence"
"3105526720","3105526735","DCH","TR","Turkiye","Van","Destek"
"3105647616","3105647677","DCH","UA","Ukraine","Donetska oblast","Donetsk"
"3105762902","3105762915","DCH","IT","Italy","Lazio","Rome"
"3105969975","3105969975","DCH","US","United States of America","Virginia","Ashburn"
"3106180372","3106180373","DCH","EE","Estonia","Harjumaa","Tallinn"
"3106251659","3106251659","DCH","IQ","Iraq","Dahuk","Zakho"
"3106369889","3106369891","DCH","RU","Russian Federation","Arkhangel'skaya oblast'","Posad"
"3106500637","3106500638","PUB","RU","Russian Federation","Moskva","Moscow"
"3106579242","3106579243","PUB","FI","Finland","Uusimaa","Helsinki"
"3106740510","3106740510","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","Basingstoke"
"3106889478","3106889478","DCH","US","United States of America","California","Los Angeles"
"3107009612","3107009613","DCH","AT","Austria","Steiermark","Graz"
"3107175225","3107175230","DCH","DE","Germany","Baden-Wurttemberg","Albbruck"
"3107390166","3107390166","PUB","RU","Russian Federation","Moskva","Moscow"
"3107492862","3107492862","DCH","BE","Belgium","Antwerpen","Antwerpen"
"3107708752","3107708752","VPN","US","United States of America","New York","New York City"
"3107838050","3107838050","PUB","BR","Brazil","Sao Paulo","Sao Paulo"
"3107839560","3107839560","PUB","NO","Norway","Viken","Flateby"
"3107924186","3107924268","DCH","IT","Italy","Veneto","Vicenza"
"3108097974","3108097974","SES","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"3108246665","3108246665","PUB","KZ","Kazakhstan","Qostanay oblysy","Rudnyy"
"3108288958","3108288958","PUB","FR","France","Ile-de-France","Paris"
"3108386816","3108387839","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"3108556473","3108556473","PUB","LV","Latvia","Riga","Riga"
"3108728052","3108728052","PUB","IT","Italy","Sicilia","Adrano"
"3108832126","3108832129","DCH","AZ","Azerbaijan","Baki","Baku"
"3108888032","3108888032","PUB","FR","France","Ile-de-France","Paris"
"3108958051","3108958051","DCH","RU","Russian Federation","Rostovskaya oblast'","Donetsk"
"3109118592","3109118592","PUB","NL","Netherlands (Kingdom of the)","Utrecht","Utrecht"
"3109177810","3109177810","DCH","NL","Netherlands (Kingdom of the)","Zuid-Holland","The Hague"
"3109242216","3109242217","DCH","US","United States of America","Wisconsin","Sussex"
"3109448445","3109448445","VPN","SE","Sweden","Jonkopings lan","Varnamo"
"3109561688","3109561688","PUB","EE","Estonia","Harjumaa","Tallinn"
"3109587988","3109587988","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3109698799","3109698801","DCH","FI","Finland","Uusimaa","Helsinki"
"3109849714","3109849714","PUB","RU","Russian Federation","Moskva","Moscow"
"3109906679","3109906687","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3109954529","3109954530","PUB","US","United States of America","Wyoming","Cheyenne"
"3110058554","3110058554","PUB","IQ","Iraq","Karbala'","Sulaymaniyah"
"3110084599","3110084599","DCH","UA","Ukraine","Cherkaska oblast","Cherkasy"
"3110260736","3110260748","DCH","SK","Slovakia","Trnavsky kraj","Trnava"
"3110313427","3110313429","DCH","RU","Russian Federation","Moskva","Moscow"
"3110364932","3110364932","PUB","RU","Russian Federation","Moskva","Moscow"
"3110437548","3110437548","PUB","PL","Poland","Lodzkie","Pajeczno"
"3110530060","3110530060","PUB","RS","Serbia","Beograd","Belgrade"
"3110577766","3110577766","DCH","BG","Bulgaria","Sofia (stolitsa)","Sofia"
"3110624755","3110624755","PUB","RU","Russian Federation","Moskva","Moscow"
"3110666650","3110666692","DCH","IN","India","Maharashtra","Mumbai"
"3110829453","3110829453","PUB","RU","Russian Federation","Moskva","Moscow"
"3110862639","3110862639","PUB","UA","Ukraine","Avtonomna Respublika Krym","Simferopol"
"3110917432","3110917432","DCH","UA","Ukraine","Avtonomna Respublika Krym","Simferopol"
"3111012025","3111012025","PUB","ES","Spain","Catalunya","Barcelona"
"3111087418","3111087418","PUB","DK","Denmark","Hovedstaden","Copenhagen"
"3111158863","3111158863","DCH","SN","Senegal","Dakar","Dakar"
"3111209369","3111209372","DCH","UA","Ukraine","Avtonomna Respublika Krym","Simferopol"
"3111245045","3111245786","DCH","NL","Netherlands (Kingdom of the)","Zuid-Holland","Voorburg"
"3111447732","3111447732","PUB","US","United States of America","New York","New York City"
"3111519877","3111519878","DCH","RO","Romania","Arges","Curtea de Arges"
"3111599093","3111599101","DCH","RU","Russian Federation","Sankt-Peterburg","Saint Petersburg"
"3111729613","3111729613","DCH","IR","Iran (Islamic Republic of)","Kermanshah","Kermanshah"
"3111837077","3111837161","DCH","RO","Romania","Constanta","Navodari"
"3111882546","3111882548","VPN","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"3111985175","3111985177","DCH","TR","Turkiye","Istanbul","Istanbul"
"3112061647","3112061647","DCH","US","United States of America","Delaware","Wilmington"
"3112169467","3112169467","PUB","IT","Italy","Sicilia","Messina"
"3112271886","3112271886","VPN","RU","Russian Federation","Rostovskaya oblast'","Krym"
"3112290152","3112290152","PUB","IR","Iran (Islamic Republic of)","Tehran","Tehran"
"3112294463","3112294463","PUB","IR","Iran (Islamic Republic of)","Tehran","Tehran"
"3112318477","3112318478","DCH","UA","Ukraine","Kyiv","Kyiv"
"3112449433","3112449471","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3112546148","3112546148","VPN","US","United States of America","Delaware","Claymont"
"3112626544","3112626545","DCH","RU","Russian Federation","Krasnodarskiy kray","Krasnodar"
"3112686613","3112686614","VPN","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3112795395","3112795396","DCH","CZ","Czechia","Jihomoravsky kraj","Brno"
"3112908165","3112908166","PUB","UA","Ukraine","Kyiv","Kyiv"
"3112949502","3112949502","PUB","US","United States of America","Nevada","Las Vegas"
"3113001780","3113001780","PUB","RU","Russian Federation","Tambovskaya oblast'","Tambov"
"3113048724","3113048727","VPN","BE","Belgium","Antwerpen","Antwerpen"
"3113123442","3113123451","DCH","IR","Iran (Islamic Republic of)","Tehran","Tehran"
"3113160351","3113160352","VPN","SE","Sweden","Stockholms lan","Stockholm"
"3113262790","3113262790","PUB","US","United States of America","Florida","Miami"
"3113367488","3113367488","PUB","PL","Poland","Dolnoslaskie","Lubin"
"3113450727","3113450760","DCH","RU","Russian Federation","Stavropol'skiy kray","Stavropol'"
"3113546234","3113546234","PUB","TR","Turkiye","Aydin","Acarlar"
"3113644156","3113644159","VPN","IN","India","Delhi","New Delhi"
"3113693973","3113693974","DCH","SG","Singapore","Singapore","Singapore"
"3113846132","3113846133","PUB","GR","Greece","Attiki","Athens"
"3113992192","3113993215","DCH","DE","Germany","Schleswig-Holstein","Schwarzenbek"
"3114104796","3114104796","DCH","DK","Denmark","Syddanmark","Vejen"
"3114195510","3114195516","DCH","BY","Belarus","Minskaya voblasts'","Minsk"
"3114379522","3114379535","DCH","FR","France","Ile-de-France","Paris"
"3114401220","3114401220","PUB","CA","Canada","Quebec","Montreal"
"3114447180","3114447180","PUB","DE","Germany","Sachsen","Mittel Horka"
"3114495785","3114495785","VPN","RO","Romania","Bucuresti","Bucharest"
"3114572941","3114572955","DCH","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels"
"3114742809","3114742809","PUB","IT","Italy","Sicilia","Palermo"
"3114837067","3114837395","DCH","IT","Italy","Campania","Padula"
"3114925128","3114925128","PUB","FR","France","Grand-Est","Lauterbourg"
"3115085859","3115085859","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"3115193700","3115193700","PUB","TR","Turkiye","Aydin","Acarlar"
"3115258658","3115258662","DCH","RU","Russian Federation","Krasnoyarskiy kray","Zheleznogorsk"
"3115347572","3115347588","DCH","UA","Ukraine","Cherkaska oblast","Cherkasy"
"3115408493","3115408503","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3115539200","3115539245","DCH","BE","Belgium","Oost-Vlaanderen","Gent"
"3115636736","3115637759","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Banbury"
"3115709740","3115709740","VPN","RU","Russian Federation","Novosibirskaya oblast'","Novosibirsk"
"3115824427","3115824428","DCH","DE","Germany","Bayern","Nuremberg"
"3115938393","3115938393","PUB","TR","Turkiye","Gaziantep","Gaziantep"
"3116034401","3116034401","PUB","RU","Russian Federation","Moskva","Moscow"
"3116171264","3116172287","VPN","DE","Germany","Hessen","Frankfurt am Main"
