"84484632","84484632","DCH","DE","Germany","Sachsen","Falkenstein","Hetzner Online GmbH","hetzner.de","DCH"
"84519328","84519335","DCH","DE","Germany","Sachsen","Falkenstein","Magic Streams L.P","magicstreams.services","DCH"
"84540448","84540471","DCH","DE","Germany","Sachsen","Falkenstein","Hetzner Online GmbH","hetzner.de","DCH"
"84630528","84630531","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Farnborough","Datum Datacentres Limited","attenda.net","DCH"
"85380147","85380147","PUB","NL","Netherlands (Kingdom of the)","Noord-Brabant","Roosendaal","TNGNET B.V.","tngnet.com","DCH"
"86160115","86160120","DCH","US","United States of America","Florida","Miami","Green Floid LLC","greenfloid.com","DCH"
"86191443","86191443","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Servers Tech Fzco","vdsina.com","DCH"
"86213485","86213485","DCH","RU","Russian Federation","Severnaya Osetiya, Respublika","Vladikavkaz","Limited Liability Company Irtelcom","irtelcom.ru","DCH"
"86217536","86217542","DCH","RU","Russian Federation","Severnaya Osetiya, Respublika","Vladikavkaz","Limited Liability Company Irtelcom","irtelcom.ru","DCH"
"86219839","86219840","DCH","RU","Russian Federation","Severnaya Osetiya, Respublika","Vladikavkaz","Limited Liability Company Irtelcom","irtelcom.ru","DCH"
"86445468","86445475","DCH","FR","France","Hauts-de-France","Roubaix","OVH SAS","ovh.com","DCH"
"86470128","86470135","DCH","IT","Italy","Lombardia","Milan","OVH SAS","ovh.com","DCH"
"86640550","86640550","PUB","RU","Russian Federation","Moskovskaya oblast'","Lukhovitsy","Rost LLC","colomna.net","DCH"
"86645720","86645720","PUB","RU","Russian Federation","Moskovskaya oblast'","Lukhovitsy","Rost LLC","colomna.net","DCH"
"86650756","86650756","PUB","RU","Russian Federation","Moskovskaya oblast'","Lukhovitsy","Rost LLC","colomna.net","DCH"
"86659111","86659115","DCH","RU","Russian Federation","Moskovskaya oblast'","Kolomna","CJSC Kolomna-Sviaz TV","garantia.tv","DCH"
"86780615","86780615","DCH","AE","United Arab Emirates","Dubayy","Dubai","LLC Internet Tehnologii","noc.su","DCH"
"86866698","86866698","PUB","EE","Estonia","Ida-Virumaa","Johvi","P.A.G.M. Ou","fastvps.ee","DCH"
"87561141","87561141","DCH","DE","Germany","Hessen","Frankfurt am Main","Frederic Tagro","core-backbone.com","DCH"
"87798371","87798372","DCH","RU","Russian Federation","Orenburgskaya oblast'","Orenburg","Mediasvyaz Ltd.","coprosys.cz","DCH"
"87895577","87895577","PUB","DE","Germany","Hessen","Frankfurt am Main","Netassets Services - Fzco","netassets.ae","DCH"
"88077335","88077404","DCH","HU","Hungary","Budapest","Budapest","2Connect Telecommunications Infrastructure & Network Services Ltd.","2connect.com","DCH"
"88999643","88999664","DCH","US","United States of America","Oregon","Hillsboro","Hetzner Online GmbH","hetzner.de","DCH"
"89008407","89008423","DCH","US","United States of America","Oregon","Hillsboro","Hetzner Online GmbH","hetzner.de","DCH"
"89017870","89017880","DCH","US","United States of America","Oregon","Hillsboro","Hetzner Online GmbH","hetzner.de","DCH"
"89027325","89027330","DCH","US","United States of America","Oregon","Hillsboro","Hetzner Online GmbH","hetzner.de","DCH"
"89036787","89036795","DCH","US","United States of America","Oregon","Hillsboro","Hetzner Online GmbH","hetzner.de","DCH"
"89061781","89061781","PUB","US","United States of America","Oregon","Hillsboro","Hetzner Online GmbH","hetzner.de","DCH"
"89377125","89377127","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Slough","Brightbox Systems Ltd","brightbox.co.uk","DCH"
"90558777","90558777","PUB","RU","Russian Federation","Krasnodarskiy kray","Taman'","Petersburg Internet Network Ltd.","pinspb.ru","DCH"
"90614277","90614403","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Maidstone","CustodianDC Limited","custdc.net","DCH"
"92652268","92652271","VPN","NZ","New Zealand","Auckland","Auckland","Internet Vikings International AB","internetvikings.com","DCH"
"92690377","92690381","DCH","AM","Armenia","Ararat","Sisavan","Samveli","lir.am","DCH"
"92745673","92745695","DCH","PL","Poland","Dolnoslaskie","Wroclaw","OVH SAS","ovh.com","DCH"
"92782440","92782440","PUB","FR","France","Hauts-de-France","Roubaix","OVH SAS","ovh.com","DCH"
"93369530","93369567","DCH","KG","Kyrgyzstan","Bishkek Shaary","Bishkek","Individual Entrepreneur Anton Levin","vdska.ge","DCH"
"93674264","93674264","PUB","BA","Bosnia and Herzegovina","Federacija Bosne i Hercegovine","Gracanica","Wirac.net D.O.O.","wirac.ba","DCH"
"93707484","93707484","PUB","UA","Ukraine","Sevastopol","Sevastopol","Lancom Ltd Russia Sevastopol","sevstar.net","DCH"
"93723225","93723231","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","London Grid for Learning Trust","lgfl.org.uk","DCH"
"93726951","93726951","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","London Grid for Learning Trust","lgfl.org.uk","DCH"
"93904657","93904657","VPN","GB","United Kingdom of Great Britain and Northern Ireland","England","Gosport","Dedicated Server Hosting","redstation.net.uk","DCH"
"94266664","94266664","PUB","RU","Russian Federation","Krasnodarskiy kray","Lenina","Pride LLC","pride-net.ru","DCH"
"94377510","94377510","VPN","IR","Iran (Islamic Republic of)","Tehran","Tehran","IP Master Group LLC FZ","pitg-co.ir","DCH"
"94467850","94467906","DCH","US","United States of America","Virginia","Ashburn","Hetzner Online GmbH","hetzner.de","DCH"
"95214332","95214332","DCH","NL","Netherlands (Kingdom of the)","Noord-Brabant","Oosterhout","Copaco Cloud B.V.","copaco.com","DCH"
"95560719","95560719","VPN","NL","Netherlands (Kingdom of the)","Flevoland","Almere Stad","Enreach Netherlands B.V.","flevocloud.nl","DCH"
"95702485","95702485","PUB","JP","Japan","Tokyo","Tokyo","CEGRGO-DigitalVM LLC - Tokyo","digital-vm.com","DCH"
"95736060","95736062","PUB","US","United States of America","Georgia","Atlanta","Clouvider Limited","clouvider.co.uk","DCH"
"95790583","95790583","PUB","US","United States of America","Missouri","Kansas City","Heymman Servers Corporation","heymman.com","DCH"
"95805137","95805137","PUB","ES","Spain","Valenciana, Comunidad","Valencia","GlobetelTech S.L.","globeteltech.com","DCH"
"95899760","95899775","DCH","DO","Dominican Republic","Santiago","Santiago de los Caballeros","Molinos Modernos Santiago","gcnewhorizons.net","DCH"
"95944079","95944079","DCH","FI","Finland","Uusimaa","Helsinki","Ivan Bulavkin","onerinvestments.com","DCH"
"96220128","96220128","PUB","NL","Netherlands (Kingdom of the)","Drenthe","Meppel","Petersburg Internet Network Ltd.","pinspb.ru","DCH"
"96262316","96262316","PUB","RU","Russian Federation","Sankt-Peterburg","Saint Petersburg","Petersburg Internet Network Ltd.","pinspb.ru","DCH"
"96314851","96314901","DCH","FR","France","Grand-Est","Lauterbourg","Contabo GmbH","contabo.com","DCH"
"96736852","96736892","DCH","FR","France","Hauts-de-France","Roubaix","OVH SAS","ovh.com","DCH"
"96765868","96765871","DCH","FR","France","Hauts-de-France","Roubaix","OVH SAS","ovh.com","DCH"
"96793096","96793103","DCH","FR","France","Hauts-de-France","Roubaix","OVH SAS","ovh.com","DCH"
"97427449","97427449","PUB","HU","Hungary","Budapest","Budapest","2Connect Telecommunications Infrastructure & Network Services Ltd.","2connect.com","DCH"
"98745466","98745472","PUB","ES","Spain","Madrid, Comunidad de","Madrid","Bvox World S.L.U.","bvox.net","DCH"
"98848889","98848889","DCH","RU","Russian Federation","Moskva","Moscow","NCN BBCUST","rt.ru","DCH"
"98857352","98857354","PUB","RU","Russian Federation","Moskva","Moscow","NCN BBCUST","rt.ru","DCH"
"98858742","98858742","PUB","RU","Russian Federation","Moskva","Moscow","NCN BBCUST","rt.ru","DCH"
"99055646","99055649","VPN","CA","Canada","Quebec","Montreal","GHOSTnet GmbH","ghostnet.de","DCH"
"100311827","100311827","PUB","FI","Finland","Uusimaa","Espoo","Advania Finland OY","advania.com","DCH"
"100448240","100448255","DCH","UA","Ukraine","Dnipropetrovska oblast","Dnipro","Traditional LLC","fregat.ua","DCH"
"100504417","100504418","PUB","RU","Russian Federation","Krasnoyarskiy kray","Krasnoyarsk","IGRA-Service LLC","g-service.ru","DCH"
"100547702","100547702","VPN","CZ","Czechia","Praha, Hlavni mesto","Prague","Voxility LLP","voxility.com","DCH"
"100617472","100617657","DCH","NL","Netherlands (Kingdom of the)","Gelderland","Vaassen","Serverius Holding B.V.","serverius.com","DCH"
"134342656","134342911","DCH","US","United States of America","Louisiana","Monroe","Level 3 Communications Inc.","level3.com","DCH"
"134819784","134819787","DCH","US","United States of America","Florida","Fort Lauderdale","Velocity A Managed Services Company","velocitymsc.com","DCH"
"135247108","135247108","PUB","US","United States of America","North Carolina","Raleigh","Level 3 Communications Inc.","level3.com","DCH"
"135833344","135833855","DCH","US","United States of America","Louisiana","Monroe","Level 3 Communications Inc.","level3.com","DCH"
"136177234","136177234","DCH","JP","Japan","Chiba","Narita","CloudFlare Inc.","cloudflare.com","CDN"
"136718080","136718335","DCH","US","United States of America","Georgia","Atlanta","Level 3 Communications Inc.","level3.com","DCH"
"137260006","137260006","PUB","US","United States of America","Georgia","Atlanta","Level 3 Communications Inc.","level3.com","DCH"
"138263040","138263551","DCH","US","United States of America","Georgia","Atlanta","Level 3 Communications Inc.","level3.com","DCH"
"140788480","140788735","DCH","US","United States of America","Louisiana","Monroe","Level 3 Communications Inc.","level3.com","DCH"
"142649928","142649928","PUB","CN","China","Zhejiang","Hangzhou","Alibaba Cloud (Singapore) Private Limited","alicloud.com","DCH"
"143165190","143165190","PUB","CN","China","Zhejiang","Hangzhou","Alibaba Cloud (Singapore) Private Limited","alicloud.com","DCH"
"144052081","144052223","DCH","CN","China","Sichuan","Chengdu","Aliyun Computing Co. Ltd","aliyun.com","DCH"
"147021056","147022591","DCH","US","United States of America","Georgia","Atlanta","Level 3 Communications Inc.","level3.com","DCH"
"147936092","147936095","DCH","DE","Germany","Hessen","Frankfurt am Main","Alibaba Cloud (Singapore) Private Limited","alicloud.com","DCH"
"147989460","147989460","PUB","HK","Hong Kong","Hong Kong","Hong Kong","Alibaba Cloud (Singapore) Private Limited","alicloud.com","DCH"
"148023456","148023456","PUB","HK","Hong Kong","Hong Kong","Hong Kong","Alibaba Cloud (Singapore) Private Limited","alicloud.com","DCH"
"148088973","148088973","PUB","JP","Japan","Tokyo","Tokyo","Alibaba Cloud (Singapore) Private Limited","alicloud.com","DCH"
"148310872","148310998","DCH","ID","Indonesia","Jakarta Raya","Jakarta","Alibaba Cloud (Singapore) Private Limited","alicloud.com","DCH"
"148458939","148458939","PUB","HK","Hong Kong","Hong Kong","Hong Kong","Alibaba Cloud (Singapore) Private Limited","alicloud.com","DCH"
"148515939","148515939","PUB","HK","Hong Kong","Hong Kong","Hong Kong","Alibaba Cloud (Singapore) Private Limited","alicloud.com","DCH"
"148558735","148558735","PUB","HK","Hong Kong","Hong Kong","Hong Kong","Alibaba Cloud (Singapore) Private Limited","alicloud.com","DCH"
"148602371","148602371","PUB","SG","Singapore","Singapore","Singapore","Alibaba Cloud (Singapore) Private Limited","alicloud.com","DCH"
"148630008","148630112","DCH","SG","Singapore","Singapore","Singapore","Alibaba Cloud (Singapore) Private Limited","alicloud.com","DCH"
"148808345","148808391","DCH","SG","Singapore","Singapore","Singapore","Alibaba Cloud (Singapore) Private Limited","alicloud.com","DCH"
"149143859","149143861","DCH","US","United States of America","Georgia","Atlanta","Level 3 Communications Inc.","level3.com","DCH"
"149471518","149471520","DCH","US","United States of America","Missouri","Kansas City","Google LLC","google.com","DCH"
"150416896","150417151","DCH","US","United States of America","Louisiana","Monroe","Level 3 Communications Inc.","level3.com","DCH"
"154196169","154246423","DCH","US","United States of America","North Carolina","Durham","IBM","ibm.com","DCH"
"157271884","157293625","DCH","US","United States of America","North Carolina","Durham","IBM","ibm.com","DCH"
"161737828","161739618","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Microsoft Limited","microsoft.com","DCH"
"163529984","163530239","DCH","US","United States of America","New York","New York City","Zayo Bandwidth LLC","zayo.com","DCH"
"202098048","202098055","DCH","US","United States of America","Alabama","Vinemont","Nitel Inc.-Concrete Company","nitelusa.com","DCH"
"212817920","212817927","DCH","US","United States of America","California","San Diego","Management Office for James R","colliers.com","DCH"
"215018240","215018247","DCH","US","United States of America","Alabama","Pelham","Commandlink LLC-Southern Copp","commandlink.com","DCH"
"220243712","220243967","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Amazon.com Inc.","amazon.com","DCH"
"220376192","220376255","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH"
"220506706","220506736","DCH","FR","France","Ile-de-France","Paris","Amazon Technologies Inc.","amazon.com","DCH"
"220553614","220554122","DCH","FR","France","Ile-de-France","Paris","Amazon Technologies Inc.","amazon.com","DCH"
"220596553","220596597","DCH","FR","France","Ile-de-France","Paris","Amazon Technologies Inc.","amazon.com","DCH"
"220606716","220606716","PUB","FR","France","Ile-de-France","Paris","Amazon Technologies Inc.","amazon.com","DCH"
"220616918","220616918","PUB","FR","France","Ile-de-France","Paris","Amazon Technologies Inc.","amazon.com","DCH"
"220652998","220652998","PUB","FR","France","Ile-de-France","Paris","Amazon Technologies Inc.","amazon.com","DCH"
"220718715","220718715","PUB","FR","France","Ile-de-France","Paris","Amazon Technologies Inc.","amazon.com","DCH"
"220743403","220743489","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Amazon Data Services UK","amazon.com","DCH"
"220765488","220765488","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Amazon Data Services UK","amazon.com","DCH"
"220814459","220814459","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Amazon Data Services UK","amazon.com","DCH"
"220868715","220868715","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Amazon Data Services UK","amazon.com","DCH"
"221257171","221257171","PUB","SE","Sweden","Stockholms lan","Stockholm","Amazon Data Services Sweden","amazon.com","DCH"
"221315202","221315202","PUB","SE","Sweden","Stockholms lan","Stockholm","Amazon Data Services Sweden","amazon.com","DCH"
"221384604","221384636","DCH","SE","Sweden","Stockholms lan","Stockholm","Amazon Data Services Sweden","amazon.com","DCH"
"221457814","221457814","PUB","SE","Sweden","Stockholms lan","Stockholm","Amazon Data Services Sweden","amazon.com","DCH"
